Date,Time,Event,Details
"2025-07-14","16:00:06","GROUPS_INIT","Found 60 valid groups"
"2025-07-14","16:00:06","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-07-14","16:00:06","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-07-14","16:00:06","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-07-14","16:00:06","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-07-14","16:00:06","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-07-14","16:00:06","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-07-14","16:00:06","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-07-14","16:00:06","APP_SESSION_ENDED","Session ended. Cleaning up memory."
"2025-07-14","16:00:07","APP_SESSION_ENDED","Session ended. Cleaning up memory."
"2025-07-14","16:00:12","SAMPLE_COUNT_DEBUG","From qc_illumina_metrics →    Application Sample_Count
1     rnaseqR2         8230
2      atacseq         1705
3          wgs        15290
4       rnaseq        34559
5    pdxrnaseq           59
6      chipseq         1171
7         wgbs          364
8          hic           73
9         rrbs           16
10       basic        19511
11        chic           39
12      pdxwgs           24
13         wes          308
14         ctp            4"
"2025-07-14","16:00:12","SAMPLE_COUNT_DEBUG","From qc_pacbio_metrics →   Application Sample_Count
1      PacBio          217"
"2025-07-14","16:00:12","SAMPLE_COUNT_DEBUG","From qc_ont_metrics →   Application Sample_Count
1         ONT          284"
"2025-07-14","16:00:12","TOTAL_SAMPLES_OK","Final sample count total: 81854"
"2025-07-14","16:00:20","OTC_DEV_SENT","Mode=DEV, Email='raman.lawal@jax.org', Code='575256'"
"2025-07-14","16:00:42","APP_SESSION_ENDED","Session ended. Cleaning up memory."
"2025-07-14","16:00:43","APP_SESSION_ENDED","Session ended. Cleaning up memory."
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:10","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:01:11","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-07-14","16:01:11","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-07-14","16:01:11","INIT","Loaded GTdashboardMetrics.duckdb with 14 apps."
"2025-07-14","16:01:11","GROUPS_INIT","Found 60 valid groups"
"2025-07-14","16:01:11","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-07-14","16:01:11","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-07-14","16:01:11","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-07-14","16:01:11","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-07-14","16:01:11","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-07-14","16:01:11","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-07-14","16:01:11","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-07-14","16:01:16","SAMPLE_COUNT_DEBUG","From qc_illumina_metrics →    Application Sample_Count
1       rnaseq        34559
2    pdxrnaseq           59
3     rnaseqR2         8230
4      atacseq         1705
5      chipseq         1171
6       pdxwgs           24
7        basic        19511
8         rrbs           16
9          hic           73
10        wgbs          364
11         wgs        15290
12        chic           39
13         wes          308
14         ctp            4"
"2025-07-14","16:01:16","SAMPLE_COUNT_DEBUG","From qc_pacbio_metrics →   Application Sample_Count
1      PacBio          217"
"2025-07-14","16:01:16","SAMPLE_COUNT_DEBUG","From qc_ont_metrics →   Application Sample_Count
1         ONT          284"
"2025-07-14","16:01:16","TOTAL_SAMPLES_OK","Final sample count total: 81854"
"2025-07-14","16:01:25","OTC_DEV_SENT","Mode=DEV, Email='raman.lawal@jax.org', Code='993458'"
"2025-07-14","16:03:50","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-07-14","16:03:53","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-07-14","16:03:54","INIT","Loaded GTdashboardMetrics.duckdb with 14 apps."
"2025-07-14","16:03:54","GROUPS_INIT","Found 60 valid groups"
"2025-07-14","16:03:55","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-07-14","16:03:55","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-07-14","16:03:55","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-07-14","16:03:55","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-07-14","16:03:55","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-07-14","16:04:14","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-07-14","16:04:14","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-07-14","16:04:15","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:04:15","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:04:15","APP_SESSION_ENDED","Session ended. Cleaning up memory."
"2025-07-14","16:04:39","APP_SESSION_ENDED","Session ended. Cleaning up memory."
"2025-07-14","16:07:18","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-07-14","16:07:19","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-07-14","16:07:19","INIT","Loaded GTdashboardMetrics.duckdb with 14 apps."
"2025-07-14","16:07:19","GROUPS_INIT","Found 60 valid groups"
"2025-07-14","16:07:19","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-07-14","16:07:19","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-07-14","16:07:19","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-07-14","16:07:19","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-07-14","16:07:19","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-07-14","16:07:19","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-07-14","16:07:19","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-07-14","16:07:37","OTC_DEV_SENT","Mode=DEV, Email='raman.lawal@jax.org', Code='124222'"
"2025-07-14","16:11:55","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-07-14","16:11:55","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-07-14","16:11:55","INIT","Loaded GTdashboardMetrics.duckdb with 14 apps."
"2025-07-14","16:11:55","GROUPS_INIT","Found 61 valid groups"
"2025-07-14","16:11:55","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-07-14","16:11:55","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-07-14","16:11:55","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-07-14","16:11:55","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-07-14","16:11:55","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-07-14","16:11:55","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-07-14","16:11:55","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-07-14","16:11:55","APP_SESSION_ENDED","Session ended. Cleaning up memory."
"2025-07-14","16:18:25","APP_SESSION_ENDED","Session ended. Cleaning up memory."
"2025-07-14","16:18:27","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-14","16:18:27","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-16","14:29:36","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-07-16","14:29:36","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-07-16","14:29:36","INIT","Loaded GTdashboardMetrics.duckdb with 14 apps."
"2025-07-16","14:29:36","GROUPS_INIT","Found 61 valid groups"
"2025-07-16","14:29:36","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-07-16","14:29:36","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-07-16","14:29:37","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-07-16","14:29:37","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-07-16","14:29:37","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-07-16","14:29:37","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-07-16","14:29:37","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-07-16","14:29:50","OTC_DEV_SENT","Mode=DEV, Email='raman.lawal@jax.org', Code='684701'"
"2025-07-16","14:29:57","SAMPLE_COUNT_DEBUG","From qc_illumina_metrics →    Application Sample_Count
1      chipseq         1171
2         wgbs          364
3          hic           73
4         rrbs           16
5          wgs        15290
6     rnaseqR2         8230
7      atacseq         1705
8         chic           39
9        basic        19511
10      rnaseq        34559
11   pdxrnaseq           59
12      pdxwgs           24
13         wes          308
14         ctp            4"
"2025-07-16","14:29:57","SAMPLE_COUNT_DEBUG","From qc_pacbio_metrics →   Application Sample_Count
1      PacBio          217"
"2025-07-16","14:29:57","SAMPLE_COUNT_DEBUG","From qc_ont_metrics →   Application Sample_Count
1         ONT          284"
"2025-07-16","14:29:57","TOTAL_SAMPLES_OK","Final sample count total: 81854"
"2025-07-16","14:30:23","APP_SESSION_ENDED","Session ended. Cleaning up memory."
"2025-07-16","14:30:25","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-17","13:34:34","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-07-17","13:34:35","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-07-17","13:34:35","INIT","Loaded GTdashboardMetrics.duckdb with 14 apps."
"2025-07-17","13:34:35","GROUPS_INIT","Found 61 valid groups"
"2025-07-17","13:34:35","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-07-17","13:34:35","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-07-17","13:34:35","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-07-17","13:34:35","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-07-17","13:34:35","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-07-17","13:34:36","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-07-17","13:34:36","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-07-17","13:34:49","OTC_DEV_SENT","Mode=DEV, Email='raman.lawal@jax.org', Code='300816'"
"2025-07-17","13:34:57","SAMPLE_COUNT_DEBUG","From qc_illumina_metrics →    Application Sample_Count
1         rrbs           16
2      atacseq         1705
3     rnaseqR2         8230
4      chipseq         1171
5       rnaseq        34559
6    pdxrnaseq           59
7          wgs        15290
8         chic           39
9          hic           73
10        wgbs          364
11       basic        19511
12      pdxwgs           24
13         wes          308
14         ctp            4"
"2025-07-17","13:34:57","SAMPLE_COUNT_DEBUG","From qc_pacbio_metrics →   Application Sample_Count
1      PacBio          217"
"2025-07-17","13:34:57","SAMPLE_COUNT_DEBUG","From qc_ont_metrics →   Application Sample_Count
1         ONT          284"
"2025-07-17","13:34:57","TOTAL_SAMPLES_OK","Final sample count total: 81854"
"2025-07-17","13:35:11","SAMPLE_COUNT_DEBUG","From qc_illumina_metrics →   Application Sample_Count
1         hic          109
2         wgs           79
3      rnaseq           98
4         wes          116
5    rnaseqR2           89
6     atacseq           97"
"2025-07-17","13:35:11","SAMPLE_COUNT_DEBUG","From qc_pacbio_metrics →   Application Sample_Count
1      PacBio          257"
"2025-07-17","13:35:11","SAMPLE_COUNT_DEBUG","From qc_ont_metrics →   Application Sample_Count
1         ONT            4"
"2025-07-17","13:35:11","TOTAL_SAMPLES_OK","Final sample count total: 849"
"2025-07-17","13:35:11","GET_YEARS_ERROR","Year fetch failed: rapi_prepare: Failed to prepare query 
    SELECT DISTINCT strftime('%Y', try_cast(Release_Date AS DATE)) AS yr
    FROM qc_illumina_metrics
    WHERE Application = ?
      AND ProjStatus = 'Delivered'
      AND Release_Date IS NOT NULL
      AND TRIM(Release_Date) != ''
      AND LOWER(TRIM(Release_Date)) != 'null'
   ORDER BY yr DESC
Error: Binder Error: No function matches the given name and argument types 'trim(DATE)'. You might need to add explicit type casts.
	Candidate functions:
	trim(VARCHAR) -> VARCHAR
	trim(VARCHAR, VARCHAR) -> VARCHAR


LINE 7:       AND TRIM(Release_Date) != ''
                  ^"
"2025-07-17","13:35:11","APP_SESSION_ENDED","Session ended. Cleaning up memory."
"2025-07-17","14:00:35","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-07-17","14:00:38","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-07-17","14:00:38","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-07-17","14:00:38","INIT","Loaded GTdashboardMetrics.duckdb with 6 apps."
"2025-07-17","14:00:38","GROUPS_INIT","Found 61 valid groups"
"2025-07-17","14:00:38","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-07-17","14:00:38","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-07-17","14:00:38","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-07-17","14:00:38","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-07-17","14:00:38","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-07-17","14:00:38","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-07-17","14:00:38","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-07-17","14:00:41","SAMPLE_COUNT_DEBUG","From qc_illumina_metrics →   Application Sample_Count
1         hic           95
2     atacseq           98
3    rnaseqR2          100
4      rnaseq          109
5         wgs          100
6         wes           86"
"2025-07-17","14:00:41","SAMPLE_COUNT_DEBUG","From qc_pacbio_metrics →   Application Sample_Count
1      PacBio          243"
"2025-07-17","14:00:41","SAMPLE_COUNT_DEBUG","From qc_ont_metrics →   Application Sample_Count
1         ONT            4"
"2025-07-17","14:00:41","TOTAL_SAMPLES_OK","Final sample count total: 835"
"2025-07-17","14:01:19","GET_YEARS_ERROR","Year fetch failed: rapi_prepare: Failed to prepare query 
    SELECT DISTINCT strftime('%Y', try_cast(Release_Date AS DATE)) AS yr
    FROM qc_illumina_metrics
    WHERE Application = ?
      AND ProjStatus = 'Delivered'
      AND Release_Date IS NOT NULL
      AND TRIM(Release_Date) != ''
      AND LOWER(TRIM(Release_Date)) != 'null'
   ORDER BY yr DESC
Error: Binder Error: No function matches the given name and argument types 'trim(DATE)'. You might need to add explicit type casts.
	Candidate functions:
	trim(VARCHAR) -> VARCHAR
	trim(VARCHAR, VARCHAR) -> VARCHAR


LINE 7:       AND TRIM(Release_Date) != ''
                  ^"
"2025-07-17","14:01:19","DB_FILTER_YEAR_ERROR","Year filter query failed: rapi_prepare: Failed to prepare query 
    SELECT *
      FROM qc_illumina_metrics
     WHERE Application = ?
       AND (ProjStatus != 'Delivered' OR Release_Date IS NULL OR TRIM(Release_Date) = '' OR LOWER(TRIM(Release_Date)) = 'null')
  
Error: Binder Error: No function matches the given name and argument types 'trim(DATE)'. You might need to add explicit type casts.
	Candidate functions:
	trim(VARCHAR) -> VARCHAR
	trim(VARCHAR, VARCHAR) -> VARCHAR


LINE 5: ...     AND (ProjStatus != 'Delivered' OR Release_Date IS NULL OR TRIM(Release_Date) = '' OR LOWER(TRIM(Release_Date)) = ...
                                                                          ^"
